datetime_UTC,longitude,latitude,water_level,quality_water_level
2022-01-01T10:17:23.000000,8.308524,55.359263,1.014,1
2022-01-01T10:17:24.000000,8.276975,55.301956,0.985,0
2022-01-01T10:17:25.000000,8.245504,55.244642,1.0,0
2022-01-01T10:17:26.000000,8.214112,55.187321,0.998,0
2022-01-01T10:17:27.000000,8.182798,55.129993,0.987,0
2022-01-01T10:17:28.000000,8.151561,55.072659,1.013,0
2022-01-01T10:17:29.000000,8.120402,55.015319,1.022,0
2022-01-01T10:17:30.000000,8.08932,54.957971,1.039,0
2022-01-01T10:17:31.000000,8.058314,54.900618,1.044,0
2022-01-01T10:17:32.000000,8.027384,54.843257,1.061,0
2022-01-01T10:17:33.000000,7.996529,54.785891,1.053,0
2022-01-01T10:17:34.000000,7.96575,54.728518,1.062,0
2022-01-01T10:17:35.000000,7.935046,54.671138,1.093,0
2022-01-01T10:17:36.000000,7.904417,54.613752,1.103,0
2022-01-01T10:17:37.000000,7.873862,54.55636,1.078,0
2022-01-01T10:17:38.000000,7.843381,54.498961,1.059,0
2022-01-01T10:17:39.000000,7.812973,54.441557,1.095,0
2022-01-01T10:17:40.000000,7.782639,54.384146,1.06,0
2022-01-01T10:17:41.000000,7.752377,54.326728,1.031,0
2022-01-01T10:17:42.000000,7.722188,54.269305,1.004,0
2022-01-01T10:17:43.000000,7.692071,54.211875,1.012,0
2022-01-01T10:17:44.000000,7.662026,54.154439,1.02,0
2022-01-01T10:17:45.000000,7.632052,54.096997,0.988,0
2022-01-01T10:17:46.000000,7.602149,54.039549,0.939,0
2022-01-01T10:17:47.000000,7.572317,53.982095,0.927,0
2022-01-01T10:17:48.000000,7.542556,53.924635,0.931,0
2022-01-01T10:17:49.000000,7.512865,53.867168,0.915,0
2022-01-01T10:17:50.000000,7.483243,53.809696,0.904,1
2022-01-02T21:17:33.000000,0.365446,49.802806,3.318,1
2022-01-02T21:17:34.000000,0.339962,49.860646,3.261,0
2022-01-02T21:17:35.000000,0.314427,49.918481,3.165,0
2022-01-02T21:17:36.000000,0.288841,49.976311,3.107,0
2022-01-02T21:17:37.000000,0.263204,50.034137,3.027,0
2022-01-02T21:17:38.000000,0.237515,50.091958,2.992,0
2022-01-02T21:17:39.000000,0.211774,50.149775,2.954,0
2022-01-02T21:17:40.000000,0.185982,50.207587,2.943,0
2022-01-02T21:17:41.000000,0.160137,50.265395,2.844,0
2022-01-02T21:17:42.000000,0.13424,50.323197,2.827,0
2022-01-02T21:17:43.000000,0.10829,50.380996,2.74,0
2022-01-02T21:17:44.000000,0.082287,50.438789,2.671,0
2022-01-02T21:17:45.000000,0.056231,50.496578,2.606,0
2022-01-02T21:17:46.000000,0.030122,50.554362,2.544,0
2022-01-02T21:17:47.000000,0.003959,50.612141,2.494,0
2022-01-02T21:17:48.000000,-0.022258,50.669915,2.448,0
2022-01-02T21:17:49.000000,-0.048529,50.727685,2.406,0
2022-01-03T20:52:21.000000,5.312112,53.210034,1.494,1
2022-01-03T20:52:23.000000,5.254223,53.325105,1.542,1
2022-01-03T20:52:25.000000,5.196068,53.440153,1.407,1
2022-01-03T20:52:26.000000,5.166889,53.497668,1.367,0
2022-01-03T20:52:27.000000,5.137643,53.555178,1.335,0
2022-01-03T20:52:28.000000,5.108329,53.612681,1.303,0
2022-01-03T20:52:29.000000,5.078946,53.670179,1.266,0
2022-01-03T20:52:30.000000,5.049495,53.727671,1.24,0
2022-01-03T20:52:31.000000,5.019975,53.785157,1.195,0
2022-01-03T20:52:32.000000,4.990385,53.842636,1.179,0
2022-01-03T20:52:33.000000,4.960726,53.90011,1.13,0
2022-01-03T20:52:34.000000,4.930997,53.957578,1.099,0
2022-01-03T20:52:35.000000,4.901197,54.01504,1.066,0
2022-01-03T20:52:36.000000,4.871327,54.072496,1.009,0
2022-01-03T20:52:37.000000,4.841386,54.129945,0.996,0
2022-01-03T20:52:38.000000,4.811374,54.187389,0.953,0
2022-01-03T20:52:39.000000,4.78129,54.244826,0.929,0
2022-01-03T20:52:40.000000,4.751134,54.302258,0.897,0
2022-01-03T20:52:41.000000,4.720906,54.359683,0.915,0
2022-01-03T20:52:42.000000,4.690605,54.417101,0.88,0
2022-01-03T20:52:43.000000,4.660231,54.474514,0.833,0
2022-01-03T20:52:44.000000,4.629783,54.53192,0.806,0
2022-01-03T20:52:45.000000,4.599262,54.58932,0.739,0
2022-01-03T20:52:46.000000,4.568667,54.646714,0.698,0
2022-01-03T20:52:47.000000,4.537997,54.704101,0.694,0
2022-01-03T20:52:48.000000,4.507253,54.761482,0.683,0
2022-01-03T20:52:49.000000,4.476433,54.818856,0.665,0
2022-01-03T20:52:50.000000,4.445537,54.876224,0.602,0
2022-01-03T20:52:51.000000,4.414566,54.933586,0.582,0
2022-01-03T20:52:52.000000,4.383519,54.990941,0.584,0
2022-01-03T20:52:53.000000,4.352395,55.048289,0.482,0
2022-01-03T20:52:54.000000,4.321193,55.105631,0.466,0
2022-01-03T20:52:55.000000,4.289915,55.162967,0.436,0
2022-01-03T20:52:56.000000,4.258558,55.220295,0.405,0
2022-01-03T20:52:57.000000,4.227124,55.277617,0.365,0
2022-01-03T20:52:58.000000,4.195611,55.334933,0.316,0
2022-01-03T20:52:59.000000,4.164019,55.392241,0.298,0
2022-01-03T20:53:00.000000,4.132347,55.449543,0.251,0
2022-01-03T20:53:01.000000,4.100596,55.506838,0.253,0
2022-01-03T20:53:02.000000,4.068765,55.564127,0.208,0
2022-01-03T20:53:03.000000,4.036853,55.621408,0.199,0
2022-01-03T20:53:04.000000,4.00486,55.678683,0.179,0
2022-01-03T20:53:05.000000,3.972786,55.735951,0.135,0
2022-01-03T20:53:06.000000,3.940631,55.793211,0.097,0
2022-01-03T20:53:07.000000,3.908393,55.850465,0.058,0
2022-01-03T20:53:08.000000,3.876072,55.907712,0.051,0
2022-01-03T20:53:09.000000,3.843669,55.964952,0.065,0
2022-01-04T10:39:39.000000,3.017183,55.933343,0.226,0
2022-01-04T10:39:40.000000,2.984828,55.876104,0.257,0
2022-01-04T10:39:41.000000,2.952555,55.818858,0.216,0
2022-01-04T10:39:42.000000,2.920365,55.761605,0.24,0
2022-01-04T10:39:43.000000,2.888256,55.704345,0.24,0
2022-01-04T10:39:44.000000,2.856229,55.647078,0.211,0
2022-01-04T10:39:45.000000,2.824283,55.589804,0.203,0
2022-01-04T10:39:46.000000,2.792417,55.532524,0.197,0
2022-01-04T10:39:47.000000,2.760632,55.475236,0.179,0
2022-01-04T10:39:48.000000,2.728927,55.417942,0.141,0
2022-01-04T10:39:49.000000,2.697302,55.360641,0.139,0
2022-01-04T10:39:50.000000,2.665755,55.303334,0.143,0
2022-01-04T10:39:51.000000,2.634287,55.246019,0.141,0
2022-01-04T10:39:52.000000,2.602898,55.188698,0.124,0
2022-01-04T10:39:53.000000,2.571586,55.131371,0.088,0
2022-01-04T10:39:54.000000,2.540352,55.074037,0.159,0
2022-01-04T10:39:55.000000,2.509195,55.016696,0.088,0
2022-01-04T10:39:56.000000,2.478115,54.959348,0.118,0
2022-01-04T10:39:57.000000,2.447112,54.901995,0.089,0
2022-01-04T10:39:58.000000,2.416184,54.844634,0.098,0
2022-01-04T10:39:59.000000,2.385333,54.787267,0.081,0
2022-01-04T10:40:00.000000,2.354556,54.729894,0.07,0
2022-01-04T10:40:01.000000,2.323855,54.672515,0.033,0
2022-01-04T10:40:02.000000,2.293228,54.615129,0.027,0
2022-01-04T10:40:03.000000,2.262676,54.557736,-0.009,0
2022-01-04T10:40:04.000000,2.232197,54.500338,0.031,0
2022-01-04T10:40:05.000000,2.201792,54.442933,-0.001,0
2022-01-04T10:40:06.000000,2.17146,54.385522,0.045,0
2022-01-04T10:40:07.000000,2.141201,54.328104,0.03,0
2022-01-04T10:40:08.000000,2.111014,54.270681,0.015,0
2022-01-04T10:40:09.000000,2.0809,54.213251,0.012,0
2022-01-04T10:40:10.000000,2.050857,54.155815,0.052,0
2022-01-04T10:40:11.000000,2.020886,54.098373,0.083,0
2022-01-04T10:40:12.000000,1.990986,54.040924,0.081,0
2022-01-04T10:40:13.000000,1.961156,53.98347,0.123,0
2022-01-04T10:40:14.000000,1.931397,53.92601,0.125,0
2022-01-04T10:40:15.000000,1.901708,53.868544,0.163,0
2022-01-04T10:40:16.000000,1.872089,53.811071,0.177,0
2022-01-04T10:40:17.000000,1.84254,53.753593,0.211,0
2022-01-04T10:40:18.000000,1.813059,53.696109,0.238,0
2022-01-04T10:40:19.000000,1.783648,53.638619,0.272,0
2022-01-04T10:40:20.000000,1.754304,53.581122,0.32,0
2022-01-04T10:40:21.000000,1.725029,53.523621,0.363,0
2022-01-04T10:40:22.000000,1.695822,53.466113,0.384,0
2022-01-04T10:40:23.000000,1.666682,53.408599,0.452,0
2022-01-04T10:40:24.000000,1.63761,53.35108,0.518,0
2022-01-04T10:40:25.000000,1.608604,53.293555,0.616,0
2022-01-04T10:40:26.000000,1.579665,53.236024,0.635,0
2022-01-04T10:40:27.000000,1.550792,53.178487,0.698,0
2022-01-04T10:40:28.000000,1.521985,53.120945,0.784,0
2022-01-04T10:40:29.000000,1.493243,53.063397,0.844,0
2022-01-04T10:40:30.000000,1.464567,53.005843,0.911,0
2022-01-04T10:40:31.000000,1.435956,52.948284,1.009,1
2022-01-04T10:40:56.000000,0.740957,51.507539,1.495,1
2022-01-04T10:41:10.000000,0.367789,50.699317,3.348,0
2022-01-04T10:41:11.000000,0.341549,50.64155,3.33,0
2022-01-04T10:41:12.000000,0.315363,50.583779,3.33,0
2022-01-04T10:41:13.000000,0.28923,50.526003,3.355,0
2022-01-04T10:41:14.000000,0.263151,50.468222,3.342,0
2022-01-04T10:41:15.000000,0.237125,50.410436,3.361,0
2022-01-04T10:41:16.000000,0.211153,50.352646,3.37,0
2022-01-04T10:41:17.000000,0.185232,50.294851,3.397,0
2022-01-04T10:41:18.000000,0.159365,50.237051,3.403,0
2022-01-04T10:41:19.000000,0.13355,50.179247,3.399,0
2022-01-04T10:41:20.000000,0.107787,50.121438,3.391,0
2022-01-04T10:41:21.000000,0.082076,50.063624,3.442,0
2022-01-04T10:41:22.000000,0.056416,50.005806,3.439,0
2022-01-04T10:41:23.000000,0.030808,49.947983,3.447,0
2022-01-04T10:41:24.000000,0.005251,49.890156,3.473,0
2022-01-04T10:41:25.000000,-0.020255,49.832324,3.465,0
2022-01-04T10:41:26.000000,-0.04571,49.774487,3.488,0
2022-01-04T10:41:27.000000,-0.071115,49.716646,3.491,0
2022-01-05T10:13:59.000000,8.594521,54.154029,1.194,1
2022-01-05T10:14:01.000000,8.534658,54.039139,1.269,0
2022-01-05T10:14:02.000000,8.504833,53.981684,1.281,1
2022-01-06T21:13:52.000000,1.198428,50.039888,-3.319,1
2022-01-06T21:13:53.000000,1.172739,50.097709,-3.314,0
2022-01-06T21:13:54.000000,1.146998,50.155525,-3.304,0
2022-01-06T21:13:55.000000,1.121204,50.213337,-3.288,0
2022-01-06T21:13:56.000000,1.095359,50.271144,-3.283,0
2022-01-06T21:13:57.000000,1.069461,50.328946,-3.232,0
2022-01-06T21:13:58.000000,1.043511,50.386743,-3.199,0
2022-01-06T21:13:59.000000,1.017507,50.444536,-3.161,0
2022-01-06T21:14:00.000000,0.99145,50.502324,-3.132,0
2022-01-06T21:14:01.000000,0.96534,50.560107,-3.111,0
2022-01-06T21:14:02.000000,0.939176,50.617886,-3.039,0
2022-01-06T21:14:03.000000,0.912959,50.67566,-3.062,0
2022-01-06T21:14:04.000000,0.886687,50.733429,-3.014,0
2022-01-06T21:14:05.000000,0.860361,50.791193,-2.99,0
2022-01-06T21:14:06.000000,0.83398,50.848952,-2.963,0
2022-01-06T21:15:13.000000,-1.071949,54.706745,0.18,1
2022-01-06T21:15:14.000000,-1.102694,54.764126,0.125,0
2022-01-06T21:15:15.000000,-1.133515,54.8215,0.106,0
2022-01-06T21:15:16.000000,-1.164411,54.878868,0.055,0
2022-01-06T21:15:17.000000,-1.195383,54.936229,-0.009,0
2022-01-06T21:15:18.000000,-1.226431,54.993584,-0.091,0
2022-01-06T21:15:19.000000,-1.257556,55.050932,-0.135,0
2022-01-06T21:15:20.000000,-1.288758,55.108274,-0.175,0
2022-01-06T21:15:21.000000,-1.320038,55.165609,-0.202,0
2022-01-06T21:15:22.000000,-1.351395,55.222937,-0.268,0
2022-01-06T21:15:23.000000,-1.382831,55.280259,-0.313,0
2022-01-06T21:15:24.000000,-1.414345,55.337574,-0.355,0
2022-01-06T21:15:25.000000,-1.445938,55.394883,-0.356,0
2022-01-06T21:15:26.000000,-1.47761,55.452185,-0.402,1
2022-01-06T21:15:27.000000,-1.509362,55.509479,-0.503,1
2022-01-06T21:15:30.000000,-1.605101,55.681323,-0.799,1
2022-01-06T21:15:31.000000,-1.637176,55.738591,-0.838,0
2022-01-06T21:15:32.000000,-1.669333,55.795851,-0.869,0
2022-01-06T21:15:33.000000,-1.701572,55.853105,-0.898,0
2022-01-06T21:15:34.000000,-1.733893,55.910352,-0.923,0
2022-01-06T21:15:35.000000,-1.766297,55.967591,-0.967,0
2022-01-07T20:48:42.000000,6.071474,53.562651,0.999,0
2022-01-07T20:48:43.000000,6.042155,53.620153,0.973,0
2022-01-07T20:48:44.000000,6.012767,53.67765,0.89,0
2022-01-07T20:48:45.000000,5.983311,53.73514,0.926,0
2022-01-07T20:48:46.000000,5.953786,53.792625,0.885,0
2022-01-07T20:48:47.000000,5.924192,53.850104,0.882,0
2022-01-07T20:48:48.000000,5.894528,53.907576,0.834,0
2022-01-07T20:48:49.000000,5.864794,53.965043,0.814,0
2022-01-07T20:48:50.000000,5.834989,54.022503,0.793,0
2022-01-07T20:48:51.000000,5.805114,54.079958,0.746,0
2022-01-07T20:48:52.000000,5.775168,54.137406,0.756,0
2022-01-07T20:48:53.000000,5.745151,54.194849,0.734,0
2022-01-07T20:48:54.000000,5.715062,54.252285,0.676,0
2022-01-07T20:48:55.000000,5.684901,54.309715,0.719,0
2022-01-07T20:48:56.000000,5.654668,54.367139,0.736,0
2022-01-07T20:48:57.000000,5.624361,54.424556,0.727,0
2022-01-07T20:48:58.000000,5.593982,54.481968,0.712,0
2022-01-07T20:48:59.000000,5.56353,54.539373,0.707,0
2022-01-07T20:49:00.000000,5.533003,54.596771,0.706,0
2022-01-07T20:49:01.000000,5.502403,54.654164,0.708,0
2022-01-07T20:49:02.000000,5.471728,54.71155,0.726,0
2022-01-07T20:49:03.000000,5.440978,54.768929,0.679,0
2022-01-07T20:49:04.000000,5.410153,54.826303,0.672,0
2022-01-07T20:49:05.000000,5.379252,54.883669,0.652,0
2022-01-07T20:49:06.000000,5.348275,54.94103,0.67,0
2022-01-07T20:49:07.000000,5.317222,54.998383,0.617,0
2022-01-07T20:49:08.000000,5.286092,55.055731,0.6,0
2022-01-07T20:49:09.000000,5.254886,55.113071,0.608,0
2022-01-07T20:49:10.000000,5.223601,55.170405,0.586,0
2022-01-07T20:49:11.000000,5.192239,55.227733,0.591,0
2022-01-07T20:49:12.000000,5.160799,55.285054,0.594,0
2022-01-07T20:49:13.000000,5.12928,55.342368,0.574,0
2022-01-07T20:49:14.000000,5.097682,55.399675,0.563,0
2022-01-07T20:49:15.000000,5.066005,55.456976,0.551,0
2022-01-07T20:49:16.000000,5.034248,55.51427,0.515,0
2022-01-07T20:49:17.000000,5.002411,55.571557,0.495,0
2022-01-07T20:49:18.000000,4.970494,55.628837,0.484,0
2022-01-07T20:49:19.000000,4.938495,55.68611,0.467,0
2022-01-07T20:49:20.000000,4.906415,55.743377,0.508,0
2022-01-07T20:49:21.000000,4.874253,55.800636,0.468,0
2022-01-07T20:49:22.000000,4.842009,55.857889,0.478,0
2022-01-07T20:49:23.000000,4.809683,55.915134,0.461,0
2022-01-07T20:49:24.000000,4.777273,55.972373,0.432,0
2022-01-08T10:35:53.000000,3.980302,55.983982,0.345,0
2022-01-08T10:35:54.000000,3.947877,55.92675,0.397,0
2022-01-08T10:35:55.000000,3.915534,55.86951,0.362,0
2022-01-08T10:35:56.000000,3.883274,55.812263,0.356,0
2022-01-08T10:35:57.000000,3.851097,55.75501,0.394,0
2022-01-08T10:35:58.000000,3.819001,55.697749,0.418,0
2022-01-08T10:35:59.000000,3.786986,55.640482,0.378,0
2022-01-08T10:36:00.000000,3.755053,55.583207,0.387,0
2022-01-08T10:36:01.000000,3.7232,55.525926,0.41,0
2022-01-08T10:36:02.000000,3.691427,55.468638,0.402,0
2022-01-08T10:36:03.000000,3.659735,55.411343,0.424,0
2022-01-08T10:36:04.000000,3.628121,55.354042,0.461,0
2022-01-08T10:36:05.000000,3.596587,55.296733,0.472,0
2022-01-08T10:36:06.000000,3.565132,55.239418,0.492,0
2022-01-08T10:36:07.000000,3.533754,55.182097,0.474,0
2022-01-08T10:36:08.000000,3.502455,55.124769,0.496,0
2022-01-08T10:36:09.000000,3.471233,55.067434,0.512,0
2022-01-08T10:36:10.000000,3.440088,55.010092,0.48,0
2022-01-08T10:36:11.000000,3.40902,54.952745,0.511,0
2022-01-08T10:36:12.000000,3.378029,54.89539,0.518,0
2022-01-08T10:36:13.000000,3.347113,54.838029,0.498,0
2022-01-08T10:36:14.000000,3.316273,54.780662,0.519,0
2022-01-08T10:36:15.000000,3.285509,54.723288,0.521,0
2022-01-08T10:36:16.000000,3.254819,54.665908,0.522,0
2022-01-08T10:36:17.000000,3.224204,54.608521,0.542,0
2022-01-08T10:36:18.000000,3.193663,54.551128,0.575,0
2022-01-08T10:36:19.000000,3.163196,54.493729,0.564,0
2022-01-08T10:36:20.000000,3.132802,54.436324,0.58,0
2022-01-08T10:36:21.000000,3.102482,54.378912,0.594,0
2022-01-08T10:36:22.000000,3.072234,54.321494,0.603,0
2022-01-08T10:36:23.000000,3.042059,54.26407,0.661,0
2022-01-08T10:36:24.000000,3.011956,54.20664,0.636,0
2022-01-08T10:36:25.000000,2.981925,54.149203,0.678,0
2022-01-08T10:36:26.000000,2.951965,54.09176,0.625,0
2022-01-08T10:36:27.000000,2.922076,54.034312,0.664,0
2022-01-08T10:36:28.000000,2.892258,53.976857,0.64,0
2022-01-08T10:36:29.000000,2.86251,53.919396,0.689,0
2022-01-08T10:36:30.000000,2.832832,53.861929,0.681,0
2022-01-08T10:36:31.000000,2.803224,53.804456,0.677,0
2022-01-08T10:36:32.000000,2.773685,53.746978,0.686,0
2022-01-08T10:36:33.000000,2.744216,53.689493,0.662,0
2022-01-08T10:36:34.000000,2.714815,53.632002,0.679,0
2022-01-08T10:36:35.000000,2.685482,53.574506,0.716,0
2022-01-08T10:36:36.000000,2.656218,53.517003,0.707,0
2022-01-08T10:36:37.000000,2.627022,53.459495,0.697,0
2022-01-08T10:36:38.000000,2.597892,53.401981,0.666,0
2022-01-08T10:36:39.000000,2.56883,53.344461,0.655,0
2022-01-08T10:36:40.000000,2.539835,53.286935,0.626,0
2022-01-08T10:36:41.000000,2.510907,53.229404,0.609,0
2022-01-08T10:36:42.000000,2.482044,53.171867,0.578,0
2022-01-08T10:36:43.000000,2.453248,53.114324,0.524,0
2022-01-08T10:36:44.000000,2.424517,53.056776,0.468,0
2022-01-08T10:36:45.000000,2.395851,52.999222,0.474,0
2022-01-08T10:36:46.000000,2.36725,52.941662,0.385,0
2022-01-08T10:36:47.000000,2.338714,52.884097,0.35,0
2022-01-08T10:36:48.000000,2.310243,52.826526,0.287,0
2022-01-08T10:36:49.000000,2.281835,52.768949,0.215,0
2022-01-08T10:36:50.000000,2.253491,52.711367,0.138,0
2022-01-08T10:36:51.000000,2.225211,52.65378,0.054,0
2022-01-08T10:36:52.000000,2.196994,52.596187,-0.032,0
2022-01-08T10:36:53.000000,2.168839,52.538588,-0.125,0
2022-01-08T10:36:54.000000,2.140748,52.480984,-0.233,0
2022-01-08T10:36:55.000000,2.112718,52.423375,-0.314,0
2022-01-08T10:36:56.000000,2.084751,52.36576,-0.417,0
2022-01-08T10:36:57.000000,2.056846,52.30814,-0.533,0
2022-01-08T10:36:58.000000,2.029002,52.250515,-0.632,0
2022-01-08T10:36:59.000000,2.001219,52.192884,-0.749,0
2022-01-08T10:37:00.000000,1.973497,52.135248,-0.833,0
2022-01-08T10:37:01.000000,1.945835,52.077606,-0.935,0
2022-01-08T10:37:02.000000,1.918234,52.01996,-1.026,0
2022-01-08T10:37:03.000000,1.890693,51.962308,-1.151,0
2022-01-08T10:37:04.000000,1.863212,51.904651,-1.271,0
2022-01-08T10:37:05.000000,1.835791,51.846988,-1.356,0
2022-01-08T10:37:06.000000,1.808428,51.789321,-1.489,0
2022-01-08T10:37:07.000000,1.781125,51.731648,-1.541,0
2022-01-08T10:37:08.000000,1.75388,51.67397,-1.65,0
2022-01-08T10:37:09.000000,1.726694,51.616287,-1.751,0
2022-01-08T10:37:10.000000,1.699566,51.558599,-1.837,0
2022-01-08T10:37:11.000000,1.672496,51.500906,-1.939,0
2022-01-08T10:37:12.000000,1.645484,51.443208,-1.965,0
2022-01-08T10:37:13.000000,1.618529,51.385505,-2.044,0
2022-01-08T10:37:14.000000,1.591631,51.327796,-2.091,0
2022-01-08T10:37:17.000000,1.511278,51.154642,-2.313,0
2022-01-08T10:37:18.000000,1.484607,51.096913,-2.361,0
2022-01-08T10:37:19.000000,1.457991,51.03918,-2.415,0
2022-01-08T10:37:20.000000,1.431431,50.981442,-2.496,0
2022-01-08T10:37:21.000000,1.404926,50.923699,-2.519,0
2022-01-08T10:37:22.000000,1.378476,50.865952,-2.565,0
2022-01-08T10:37:23.000000,1.352082,50.808199,-2.57,0
2022-01-08T10:37:24.000000,1.325742,50.750442,-2.556,0
2022-01-08T10:37:25.000000,1.299456,50.692679,-2.522,0
2022-01-08T10:37:26.000000,1.273224,50.634912,-2.539,0
2022-01-08T10:37:27.000000,1.247047,50.577141,-2.501,0
2022-01-08T10:37:28.000000,1.220923,50.519364,-2.453,0
2022-01-08T10:37:29.000000,1.194853,50.461583,-2.415,0
2022-01-08T10:37:30.000000,1.168835,50.403797,-2.357,0
2022-01-08T10:37:31.000000,1.142871,50.346006,-2.338,0
2022-01-08T10:37:32.000000,1.11696,50.288211,-2.289,0
2022-01-08T10:37:33.000000,1.091101,50.23041,-2.239,0
2022-01-08T10:37:34.000000,1.065294,50.172606,-2.187,0
2022-01-08T10:37:35.000000,1.03954,50.114796,-2.114,0
2022-01-08T10:37:36.000000,1.013837,50.056982,-2.047,0
2022-01-08T10:37:37.000000,0.988186,49.999164,-1.984,0
2022-01-10T21:10:23.000000,1.712258,50.975838,-0.484,1
2022-01-10T21:10:24.000000,1.685701,51.033581,-0.566,0
2022-01-10T21:10:25.000000,1.659089,51.091319,-0.612,0
2022-01-10T21:10:26.000000,1.63242,51.149052,-0.626,0
2022-01-10T21:10:27.000000,1.605696,51.20678,-0.647,0
2022-01-10T21:10:28.000000,1.578915,51.264504,-0.659,0
2022-01-10T21:10:29.000000,1.552077,51.322222,-0.667,0
2022-01-10T21:10:31.000000,1.498231,51.437643,-0.701,1
2022-01-10T21:10:32.000000,1.471222,51.495346,-0.703,0
2022-01-10T21:10:33.000000,1.444156,51.553044,-0.695,0
2022-01-10T21:10:34.000000,1.417031,51.610737,-0.68,1
2022-01-10T21:10:35.000000,1.389848,51.668425,-0.644,0
2022-01-10T21:10:36.000000,1.362607,51.726107,-0.654,0
2022-01-10T21:10:37.000000,1.335307,51.783785,-0.701,0
2022-01-10T21:10:59.000000,0.719298,53.051346,-0.077,1
2022-01-10T21:11:00.000000,0.690571,53.108899,-0.067,0
2022-01-10T21:11:01.000000,0.661779,53.166447,-0.04,0
2022-01-10T21:11:02.000000,0.63292,53.223988,0.009,0
2022-01-10T21:11:03.000000,0.603995,53.281525,0.103,0
2022-01-10T21:11:04.000000,0.575004,53.339055,0.182,0
2022-01-10T21:11:05.000000,0.545946,53.39658,0.24,0
2022-01-10T21:11:06.000000,0.516821,53.454098,0.211,0
2022-01-10T21:11:07.000000,0.487628,53.511611,0.259,0
2022-01-10T21:11:08.000000,0.458368,53.569119,0.351,0
2022-01-10T21:11:09.000000,0.429039,53.62662,0.412,0
2022-01-10T21:11:10.000000,0.399642,53.684115,0.451,0
2022-01-10T21:11:11.000000,0.370177,53.741605,0.45,0
2022-01-10T21:11:12.000000,0.340642,53.799088,0.521,0
2022-01-10T21:11:13.000000,0.311038,53.856566,0.533,0
2022-01-10T21:11:14.000000,0.281365,53.914037,0.556,0
2022-01-10T21:11:15.000000,0.251621,53.971503,0.562,0
2022-01-10T21:11:16.000000,0.221807,54.028962,0.611,0
2022-01-10T21:11:17.000000,0.191922,54.086416,0.668,0
2022-01-10T21:11:18.000000,0.161966,54.143863,0.683,0
2022-01-10T21:11:19.000000,0.131939,54.201304,0.675,0
2022-01-10T21:11:20.000000,0.10184,54.258739,0.674,0
2022-01-10T21:11:21.000000,0.071669,54.316168,0.679,0
2022-01-10T21:11:22.000000,0.041426,54.373591,0.708,0
2022-01-10T21:11:23.000000,0.01111,54.431007,0.722,0
2022-01-10T21:11:24.000000,-0.01928,54.488418,0.716,0
2022-01-10T21:11:25.000000,-0.049742,54.545821,0.729,0
2022-01-10T21:11:26.000000,-0.080279,54.603219,0.727,0
2022-01-10T21:11:27.000000,-0.11089,54.66061,0.755,0
2022-01-10T21:11:28.000000,-0.141575,54.717995,0.765,0
2022-01-10T21:11:29.000000,-0.172335,54.775374,0.745,0
2022-01-10T21:11:30.000000,-0.203171,54.832746,0.78,0
2022-01-10T21:11:31.000000,-0.234082,54.890111,0.79,0
2022-01-10T21:11:32.000000,-0.265069,54.94747,0.77,0
2022-01-10T21:11:33.000000,-0.296133,55.004823,0.799,0
2022-01-10T21:11:34.000000,-0.327273,55.062169,0.779,0
2022-01-10T21:11:35.000000,-0.35849,55.119508,0.796,0
2022-01-10T21:11:36.000000,-0.389785,55.176841,0.801,0
2022-01-10T21:11:37.000000,-0.421158,55.234167,0.833,0
2022-01-10T21:11:38.000000,-0.452609,55.291487,0.785,0
2022-01-10T21:11:39.000000,-0.484138,55.3488,0.804,0
2022-01-10T21:11:40.000000,-0.515747,55.406106,0.807,0
2022-01-10T21:11:41.000000,-0.547435,55.463405,0.828,0
2022-01-10T21:11:42.000000,-0.579203,55.520698,0.788,0
2022-01-10T21:11:43.000000,-0.611051,55.577984,0.811,0
2022-01-10T21:11:44.000000,-0.64298,55.635263,0.842,0
2022-01-10T21:11:45.000000,-0.674989,55.692535,0.84,0
2022-01-10T21:11:46.000000,-0.70708,55.7498,0.859,0
2022-01-10T21:11:47.000000,-0.739253,55.807059,0.841,0
2022-01-10T21:11:48.000000,-0.771508,55.86431,0.82,0
2022-01-10T21:11:49.000000,-0.803846,55.921554,0.839,0
2022-01-10T21:11:50.000000,-0.836267,55.978791,0.823,0
2022-01-11T10:58:19.000000,-1.632372,55.976026,0.698,0
2022-01-11T10:58:20.000000,-1.664788,55.918793,0.727,0
2022-01-11T10:58:21.000000,-1.69712,55.861553,0.764,0
2022-01-11T10:58:22.000000,-1.72937,55.804306,0.806,0
2022-01-11T10:58:23.000000,-1.761538,55.747052,0.849,1
2022-01-11T20:45:00.000000,6.913359,53.747529,-0.297,0
2022-01-11T20:45:01.000000,6.883818,53.805011,-0.284,0
2022-01-11T20:45:02.000000,6.854208,53.862487,-0.243,0
2022-01-11T20:45:03.000000,6.824529,53.919958,-0.247,0
2022-01-11T20:45:04.000000,6.794779,53.977422,-0.211,0
2022-01-11T20:45:05.000000,6.764959,54.03488,-0.156,0
2022-01-11T20:45:06.000000,6.735068,54.092332,-0.123,0
2022-01-11T20:45:07.000000,6.705106,54.149778,-0.102,0
2022-01-11T20:45:08.000000,6.675073,54.207218,-0.092,0
2022-01-11T20:45:09.000000,6.644967,54.264651,-0.105,0
2022-01-11T20:45:10.000000,6.61479,54.322079,-0.056,0
